ID,Fecha,Fecha Envío,Fecha Entrega,Cliente,SKU,Cantidad,Precio Unitario USD,Subtotal USD,Descuento %,Impuesto USD,Total USD,Método de Pago,Canal de Venta,Almacén Origen,Transporte,Número Tracking,Estado,Observaciones
VENT-0645,2025-01-13,2025-01-16,2025-01-16,CLI-042,SKU-0127,39.0,146.46,5711.94,11.6,913.91,5963.26,Cheque,Marketplace,ALM-04,TR-017,TRK7492815612,Cancelada,
VENT-0646,2025-02-12,2025-02-12,2025-02-15,CLI-068,SKU-0006,10.0,867.59,8675.9,13.7,1388.14,8875.44,Transferencia,Marketplace,ALM-07,TR-022,TRK1467181597,Completada,
VENT-0647,2025-07-13,2025-07-13,2025-07-16,CLI-081,SKU-0086,48.0,170.57,8187.36,17.6,1309.98,8056.36,PayPal,App Móvil,ALM-09,TR-017,TRK8059102593,Completada,
VENT-0648,2026-01-02,2026-01-02,2026-01-16,CLI-004,SKU-0167,32.0,105.63,3380.16,8.0,540.83,3650.58,Tarjeta de crédito,Web,ALM-08,TR-019,TRK1566743151,Devuelta,
VENT-0649,2024-08-24,2024-08-25,2024-08-29,CLI-076,SKU-0143,10.0,410.1,4101.0,12.1,656.16,4260.94,Stripe,Marketplace,ALM-07,TR-022,TRK9169543824,Completada,
VENT-0650,2025-06-07,2025-06-10,2025-06-21,CLI-092,SKU-0081,3.0,436.58,1309.74,6.6,209.56,1432.86,PayPal,App Móvil,ALM-04,TR-007,TRK6748037306,Devuelta,
VENT-0651,2025-11-04,2025-11-05,2025-11-06,CLI-063,SKU-0114,16.0,691.79,11068.64,15.3,1770.98,11146.12,Efectivo,Presencial,ALM-06,TR-021,TRK9773364425,En proceso,OK
VENT-0652,2025-05-04,2025-05-05,2025-05-13,CLI-087,SKU-0009,23.0,201.58,4636.34,1.9,741.81,5290.06,Efectivo,App Móvil,ALM-05,TR-009,TRK5487005922,En proceso,
VENT-0653,2024-02-22,2024-02-22,2024-03-06,CLI-014,SKU-0020,20.0,151.11,3022.2,17.8,483.55,2967.8,Transferencia,Teléfono,ALM-06,TR-002,TRK6147312592,Devuelta,
VENT-0654,2025-06-30,2025-06-30,2025-07-12,CLI-042,SKU-0161,49.0,414.84,20327.16,18.7,3252.35,19778.33,Tarjeta de crédito,Marketplace,ALM-08,TR-015,TRK7948871295,Completada,
VENT-0655,2024-12-31,2025-01-03,2025-01-09,CLI-030,SKU-0164,20.0,743.44,14868.8,12.6,2379.01,15374.34,Efectivo,Presencial,ALM-07,TR-016,TRK2260334359,Completada,Urgente
VENT-0656,2024-08-11,2024-08-12,2024-08-21,CLI-093,SKU-0110,20.0,751.52,15030.4,1.3,2404.86,17239.86,Efectivo,E-commerce,ALM-04,TR-025,TRK3842861081,Completada,Requiere seguimiento
VENT-0657,2025-09-07,2025-09-08,2025-09-18,CLI-075,SKU-0128,24.0,462.4,11097.6,18.3,1775.62,10842.36,Cheque,Teléfono,ALM-02,TR-017,TRK4191328995,Completada,
VENT-0658,2025-11-08,2025-11-10,2025-11-19,CLI-073,SKU-0023,22.0,547.37,12042.14,18.4,1926.74,11753.13,Transferencia,Teléfono,ALM-04,TR-006,TRK2288859142,Cancelada,Requiere seguimiento
VENT-0659,2024-09-10,2024-09-13,2024-09-23,CLI-009,SKU-0141,23.0,601.46,13833.58,5.1,2213.37,15341.44,Cheque,Web,ALM-08,TR-007,TRK6582989804,Cancelada,OK
VENT-0660,2026-01-30,2026-02-01,2026-02-08,CLI-091,SKU-0066,25.0,241.35,6033.75,2.4,965.4,6854.34,Efectivo,App Móvil,ALM-02,TR-021,TRK7386857627,Completada,Urgente
VENT-0661,2024-06-18,2024-06-18,2024-06-27,CLI-009,SKU-0114,1.0,369.34,369.34,19.0,59.09,358.26,Stripe,Web,ALM-07,TR-019,TRK3370011918,Pendiente,
VENT-0662,2025-01-30,2025-01-30,2025-02-11,CLI-030,SKU-0196,20.0,770.22,15404.4,13.4,2464.7,15804.91,PayPal,Presencial,ALM-09,TR-007,TRK8275652470,Devuelta,Cliente satisfecho
VENT-0663,2024-05-08,2024-05-11,2024-05-13,CLI-004,SKU-0189,9.0,573.19,5158.71,14.4,825.39,5241.25,Stripe,App Móvil,ALM-04,TR-007,TRK5945923930,En proceso,
VENT-0664,2024-07-10,2024-07-10,2024-07-19,CLI-074,SKU-0186,42.0,568.11,23860.62,14.1,3817.7,24313.97,Transferencia,E-commerce,ALM-07,TR-015,TRK2974309274,Cancelada,Urgente
VENT-0665,2026-02-03,2026-02-06,2026-02-18,CLI-053,SKU-0112,5.0,101.2,506.0,19.9,80.96,486.27,Transferencia,Presencial,ALM-03,TR-002,TRK1549781341,Completada,Cliente satisfecho
VENT-0666,2024-08-01,2024-08-04,2024-08-08,CLI-079,SKU-0151,35.0,131.69,4609.15,18.0,737.46,4516.96,PayPal,Teléfono,ALM-07,TR-016,TRK4179862360,Completada,OK
VENT-0667,2024-10-09,2024-10-12,2024-10-11,CLI-058,SKU-0158,5.0,361.92,1809.6,12.7,289.54,1869.32,Efectivo,Presencial,ALM-01,TR-020,TRK1705253342,Completada,Requiere seguimiento
VENT-0668,2025-03-20,2025-03-22,2025-03-23,CLI-009,SKU-0118,20.0,781.17,15623.4,18.2,2499.74,15279.68,Mercado Pago,E-commerce,ALM-01,TR-004,TRK7655418921,Completada,OK
VENT-0669,2026-02-07,2026-02-09,2026-02-19,CLI-097,SKU-0033,25.0,274.55,6863.75,11.4,1098.2,7179.48,Stripe,E-commerce,ALM-10,TR-021,TRK6733158970,Completada,
VENT-0670,2024-04-04,2024-04-06,2024-04-14,CLI-063,SKU-0176,29.0,400.5,11614.5,17.6,1858.32,11428.67,Tarjeta de crédito,Web,ALM-04,TR-018,TRK2388890968,Completada,Requiere seguimiento
VENT-0671,2026-03-11,2026-03-13,2026-03-24,CLI-044,SKU-0017,47.0,677.61,31847.67,4.2,5095.63,35605.7,Efectivo,App Móvil,ALM-05,TR-018,TRK7010077437,Completada,
VENT-0672,2026-02-12,2026-02-13,2026-02-16,CLI-069,SKU-0138,15.0,558.13,8371.95,6.0,1339.51,9209.14,Tarjeta de crédito,Presencial,ALM-06,TR-009,TRK5654421888,Devuelta,Cliente satisfecho
VENT-0673,2025-12-14,2025-12-17,2025-12-23,CLI-075,SKU-0051,10.0,386.08,3860.8,2.3,617.73,4389.73,PayPal,E-commerce,ALM-10,TR-011,TRK1917646670,Completada,
VENT-0674,2025-05-22,2025-05-25,2025-05-29,CLI-038,SKU-0004,38.0,357.78,13595.64,4.9,2175.3,15104.75,Tarjeta de crédito,Marketplace,ALM-04,TR-002,TRK8749801054,Completada,
VENT-0675,2024-03-28,2024-03-30,2024-04-01,CLI-013,SKU-0186,45.0,528.73,23792.85,19.3,3806.86,23007.69,PayPal,Web,ALM-06,TR-003,TRK5030048285,Pendiente,
VENT-0676,2024-01-16,2024-01-19,2024-01-29,CLI-056,SKU-0124,35.0,430.04,15051.4,12.6,2408.22,15563.14,PayPal,Web,ALM-09,TR-015,TRK1417976829,Cancelada,Requiere seguimiento
VENT-0677,2024-02-24,2024-02-27,2024-03-06,CLI-055,SKU-0078,9.0,364.53,3280.77,9.1,524.92,3507.14,PayPal,App Móvil,ALM-01,TR-005,TRK9004637279,Completada,
VENT-0678,2026-01-30,2026-01-31,2026-01-31,CLI-093,SKU-0019,24.0,853.65,20487.6,3.6,3278.02,23028.07,Cheque,Web,ALM-01,TR-006,TRK1838539452,Completada,Urgente
VENT-0679,2024-01-20,2024-01-22,2024-02-04,CLI-043,SKU-0166,45.0,853.9,38425.5,18.2,6148.08,37580.14,Mercado Pago,Teléfono,ALM-03,TR-010,TRK4182143192,Completada,Cliente satisfecho
VENT-0680,2024-11-18,2024-11-18,2024-11-23,CLI-020,SKU-0007,26.0,427.09,11104.34,0.7,1776.69,12803.3,Efectivo,App Móvil,ALM-10,TR-019,TRK1608457286,Completada,Urgente
VENT-0681,2024-05-11,2024-05-12,2024-05-25,CLI-055,SKU-0064,14.0,779.04,10906.56,10.4,1745.05,11517.33,Transferencia,Presencial,ALM-01,TR-002,TRK9552198148,Completada,
VENT-0682,2025-11-01,2025-11-01,2025-11-03,CLI-024,SKU-0171,12.0,137.75,1653.0,7.6,264.48,1791.85,Stripe,App Móvil,ALM-10,TR-025,TRK1324380192,Completada,Cliente satisfecho
VENT-0683,2024-08-21,2024-08-22,2024-08-27,CLI-069,SKU-0079,14.0,278.9,3904.6,2.0,624.74,4451.25,Transferencia,Marketplace,ALM-07,TR-004,TRK4421401339,Completada,
VENT-0684,2025-11-26,2025-11-28,2025-12-02,CLI-094,SKU-0154,17.0,368.43,6263.31,17.2,1002.13,6188.15,Transferencia,Teléfono,ALM-05,TR-006,TRK7445016325,Pendiente,Cliente satisfecho
VENT-0685,2025-08-20,2025-08-23,2025-08-27,CLI-079,SKU-0114,28.0,734.44,20564.32,3.5,3290.29,23134.86,Transferencia,Presencial,ALM-03,TR-024,TRK9824047962,En proceso,
VENT-0686,2024-09-05,2024-09-07,2024-09-16,CLI-056,SKU-0193,30.0,609.33,18279.9,9.5,2924.78,19468.09,PayPal,Marketplace,ALM-06,TR-006,TRK7965708795,Completada,Requiere seguimiento
VENT-0687,2025-01-27,2025-01-30,2025-02-02,CLI-052,SKU-0199,6.0,367.69,2206.14,3.6,352.98,2479.7,Mercado Pago,Presencial,ALM-10,TR-003,TRK6443918604,Cancelada,
VENT-0688,2025-03-02,2025-03-05,2025-03-07,CLI-048,SKU-0064,41.0,508.72,20857.52,12.4,3337.2,21608.39,Tarjeta de crédito,Presencial,ALM-08,TR-012,TRK1941351585,Cancelada,Requiere seguimiento
VENT-0689,2026-02-22,2026-02-25,2026-03-01,CLI-021,SKU-0074,29.0,721.96,20936.84,19.0,3349.89,20308.73,Stripe,Presencial,ALM-04,TR-011,TRK9271820759,Completada,Requiere seguimiento
VENT-0690,2025-12-25,2025-12-28,2026-01-02,CLI-096,SKU-0064,10.0,331.71,3317.1,17.5,530.74,3267.35,PayPal,Teléfono,ALM-05,TR-004,TRK6749907909,Completada,
VENT-0691,2024-07-20,2024-07-21,2024-07-26,CLI-083,SKU-0118,42.0,658.27,27647.34,8.4,4423.57,29748.53,Efectivo,Teléfono,ALM-05,TR-014,TRK7650880401,Cancelada,
VENT-0692,2026-01-18,2026-01-19,2026-01-23,CLI-086,SKU-0148,2.0,430.37,860.74,2.0,137.72,981.25,PayPal,E-commerce,ALM-10,TR-021,TRK3822966125,Cancelada,
VENT-0693,2025-02-07,2025-02-08,2025-02-19,CLI-046,SKU-0058,44.0,857.07,37711.08,1.7,6033.77,43103.76,Cheque,Web,ALM-01,TR-008,TRK5394273061,Completada,OK
VENT-0694,2026-03-02,2026-03-02,2026-03-04,CLI-017,SKU-0098,4.0,477.22,1908.88,3.3,305.42,2151.31,Efectivo,Marketplace,ALM-10,TR-014,TRK8793296499,Completada,
VENT-0695,2024-05-05,2024-05-07,2024-05-12,CLI-050,SKU-0188,18.0,559.07,10063.26,2.4,1610.12,11431.86,Mercado Pago,Teléfono,ALM-10,TR-025,TRK8616097483,Cancelada,
VENT-0696,2025-10-10,2025-10-11,2025-10-17,CLI-042,SKU-0165,18.0,770.66,13871.88,15.0,2219.5,14010.6,Mercado Pago,App Móvil,ALM-05,TR-012,TRK8518995754,Completada,
VENT-0697,2025-08-25,2025-08-27,2025-08-26,CLI-077,SKU-0028,30.0,210.96,6328.8,18.6,1012.61,6164.25,Transferencia,E-commerce,ALM-10,TR-009,TRK3855911777,Completada,
VENT-0698,2025-08-03,2025-08-06,2025-08-05,CLI-083,SKU-0106,45.0,828.83,37297.35,14.4,5967.58,37894.11,PayPal,E-commerce,ALM-08,TR-022,TRK5404810295,Completada,
VENT-0699,2025-02-02,2025-02-02,2025-02-05,CLI-043,SKU-0057,39.0,188.75,7361.25,2.1,1177.8,8384.46,Efectivo,Marketplace,ALM-01,TR-004,TRK4085570264,Pendiente,
VENT-0700,2024-10-05,2024-10-06,2024-10-13,CLI-098,SKU-0194,6.0,255.75,1534.5,4.6,245.52,1709.43,Stripe,E-commerce,ALM-08,TR-022,TRK4436436040,Pendiente,
VENT-0701,2024-03-31,2024-03-31,2024-04-02,CLI-037,SKU-0012,37.0,536.4,19846.8,13.8,3175.49,20283.43,Mercado Pago,E-commerce,ALM-08,TR-020,TRK1929903933,Completada,Cliente satisfecho
VENT-0702,2025-08-15,2025-08-15,2025-08-28,CLI-070,SKU-0024,7.0,420.37,2942.59,19.5,470.81,2839.59,Tarjeta de crédito,Web,ALM-05,TR-021,TRK4916372333,Completada,Urgente
VENT-0703,2026-02-04,2026-02-04,2026-02-19,CLI-054,SKU-0031,26.0,832.78,21652.28,20.0,3464.36,20786.18,PayPal,Marketplace,ALM-01,TR-008,TRK2254036269,Completada,
VENT-0704,2024-09-24,2024-09-25,2024-09-25,CLI-034,SKU-0129,48.0,847.63,40686.24,6.0,6509.8,44754.87,Transferencia,Presencial,ALM-04,TR-003,TRK2827367326,Devuelta,
VENT-0705,2024-03-01,2024-03-01,2024-03-07,CLI-063,SKU-0152,7.0,264.33,1850.31,10.9,296.05,1944.68,Mercado Pago,E-commerce,ALM-02,TR-023,TRK4795718896,Devuelta,
VENT-0706,2024-01-17,2024-01-18,2024-01-22,CLI-027,SKU-0035,46.0,178.21,8197.66,13.6,1311.63,8394.41,Cheque,App Móvil,ALM-01,TR-006,TRK5674062173,Completada,
VENT-0707,2024-05-19,2024-05-22,2024-06-03,CLI-017,SKU-0137,30.0,780.87,23426.1,6.0,3748.18,25768.71,Stripe,Web,ALM-10,TR-007,TRK9460023916,Devuelta,Requiere seguimiento
VENT-0708,2024-03-14,2024-03-15,2024-03-23,CLI-063,SKU-0098,19.0,788.15,14974.85,3.8,2395.98,16801.79,Mercado Pago,Web,ALM-01,TR-021,TRK7439517615,Completada,Urgente
VENT-0709,2024-05-01,2024-05-03,2024-05-06,CLI-016,SKU-0148,19.0,235.46,4473.74,12.8,715.8,4616.9,Tarjeta de crédito,Web,ALM-04,TR-003,TRK9246686215,Completada,Requiere seguimiento
VENT-0710,2024-07-08,2024-07-11,2024-07-10,CLI-007,SKU-0106,39.0,630.77,24600.03,19.3,3936.0,23788.22,Cheque,Marketplace,ALM-05,TR-012,TRK2447984505,En proceso,
VENT-0711,2024-01-03,2024-01-04,2024-01-14,CLI-097,SKU-0168,32.0,691.67,22133.44,17.9,3541.35,21712.9,Efectivo,Presencial,ALM-08,TR-024,TRK4473452038,Devuelta,Cliente satisfecho
VENT-0712,2025-06-02,2025-06-03,2025-06-03,CLI-067,SKU-0135,23.0,440.74,10137.02,12.1,1621.92,10532.36,Tarjeta de crédito,Presencial,ALM-02,TR-019,TRK6758404906,Devuelta,Requiere seguimiento
VENT-0713,2024-10-30,2024-10-31,2024-11-13,CLI-085,SKU-0103,14.0,392.5,5495.0,15.6,879.2,5516.98,Transferencia,E-commerce,ALM-02,TR-015,TRK5965249795,Cancelada,
VENT-0714,2025-01-26,2025-01-26,2025-02-03,CLI-098,SKU-0168,24.0,424.07,10177.68,0.5,1628.43,11755.22,Tarjeta de crédito,App Móvil,ALM-01,TR-003,TRK9250552073,Completada,
VENT-0715,2024-07-03,2024-07-05,2024-07-04,CLI-001,SKU-0097,33.0,618.63,20414.79,19.2,3266.37,19761.52,Mercado Pago,App Móvil,ALM-09,TR-015,TRK1022110961,Cancelada,Urgente
VENT-0716,2026-02-16,2026-02-16,2026-02-24,CLI-070,SKU-0154,4.0,637.85,2551.4,19.8,408.22,2454.44,Transferencia,Marketplace,ALM-03,TR-001,TRK7320956570,Completada,
VENT-0717,2025-11-06,2025-11-07,2025-11-09,CLI-065,SKU-0185,8.0,197.37,1578.96,17.4,252.63,1556.85,Transferencia,Teléfono,ALM-09,TR-005,TRK1777308752,Completada,Cliente satisfecho
VENT-0718,2025-06-22,2025-06-23,2025-06-28,CLI-002,SKU-0138,18.0,476.83,8582.94,17.3,1373.27,8471.36,PayPal,Marketplace,ALM-10,TR-010,TRK1137223267,Pendiente,
VENT-0719,2024-04-28,2024-04-29,2024-05-04,CLI-005,SKU-0186,49.0,543.4,26626.6,9.0,4260.26,28490.47,Mercado Pago,Web,ALM-02,TR-008,TRK8620574752,Completada,Requiere seguimiento
VENT-0720,2025-08-29,2025-08-30,2025-09-13,CLI-100,SKU-0114,10.0,231.79,2317.9,12.9,370.86,2389.75,Mercado Pago,Web,ALM-07,TR-010,TRK8150711683,Devuelta,
VENT-0721,2025-07-07,2025-07-07,2025-07-21,CLI-077,SKU-0195,30.0,519.35,15580.5,0.6,2492.88,17979.9,Tarjeta de crédito,Web,ALM-05,TR-004,TRK7966693265,En proceso,
VENT-0722,2026-02-19,2026-02-19,2026-03-06,CLI-039,SKU-0020,40.0,366.33,14653.2,15.2,2344.51,14770.42,Stripe,Presencial,ALM-05,TR-016,TRK7681552538,Devuelta,Cliente satisfecho
VENT-0723,2025-10-18,2025-10-19,2025-10-19,CLI-094,SKU-0161,9.0,540.48,4864.32,3.5,778.29,5472.36,Cheque,Teléfono,ALM-06,TR-016,TRK9697040266,Completada,OK
VENT-0724,2024-08-15,2024-08-18,2024-08-20,CLI-072,SKU-0150,50.0,192.33,9616.5,2.9,1538.64,10876.26,Transferencia,App Móvil,ALM-07,TR-020,TRK3472651123,En proceso,Requiere seguimiento
VENT-0725,2025-08-29,2025-08-31,2025-09-10,CLI-071,SKU-0083,23.0,831.97,19135.31,15.7,3061.65,19192.72,Mercado Pago,Web,ALM-09,TR-025,TRK2195106251,Completada,Urgente
VENT-0726,2025-01-02,2025-01-03,2025-01-11,CLI-078,SKU-0111,37.0,610.11,22574.07,13.8,3611.85,23070.7,PayPal,Marketplace,ALM-07,TR-001,TRK2620328765,Completada,Urgente
VENT-0727,2024-10-06,2024-10-08,2024-10-14,CLI-043,SKU-0108,30.0,292.47,8774.1,9.0,1403.86,9388.29,Tarjeta de crédito,Web,ALM-07,TR-011,TRK5913020068,Cancelada,
VENT-0728,2025-07-19,2025-07-19,2025-07-22,CLI-029,SKU-0108,43.0,548.11,23568.73,6.0,3771.0,25925.61,Efectivo,Teléfono,ALM-01,TR-017,TRK2204106467,Devuelta,Urgente
VENT-0729,2024-10-29,2024-10-31,2024-11-03,CLI-079,SKU-0158,11.0,612.12,6733.32,17.0,1077.33,6665.99,Cheque,E-commerce,ALM-03,TR-011,TRK4485761415,Pendiente,
VENT-0730,2024-11-04,2024-11-04,2024-11-17,CLI-031,SKU-0191,10.0,820.76,8207.6,3.5,1313.22,9233.55,Tarjeta de crédito,Presencial,ALM-02,TR-015,TRK4047013205,Pendiente,
VENT-0731,2025-09-06,2025-09-06,2025-09-12,CLI-093,SKU-0085,22.0,297.28,6540.16,17.5,1046.43,6442.06,PayPal,Presencial,ALM-06,TR-015,TRK4986444967,Cancelada,
VENT-0732,2025-01-12,2025-01-15,2025-01-13,CLI-064,SKU-0145,25.0,111.96,2799.0,5.6,447.84,3090.1,Transferencia,Teléfono,ALM-04,TR-022,TRK8708728501,Pendiente,Requiere seguimiento
VENT-0733,2024-05-22,2024-05-25,2024-05-26,CLI-024,SKU-0057,6.0,357.73,2146.38,10.8,343.42,2257.99,Tarjeta de crédito,Presencial,ALM-01,TR-005,TRK7893855741,Cancelada,
VENT-0734,2025-05-12,2025-05-14,2025-05-15,CLI-089,SKU-0159,39.0,172.52,6728.28,3.2,1076.52,7589.5,PayPal,Teléfono,ALM-03,TR-001,TRK2297232532,Cancelada,OK
VENT-0735,2024-09-03,2024-09-04,2024-09-18,CLI-070,SKU-0197,12.0,824.14,9889.68,7.2,1582.35,10759.97,Cheque,E-commerce,ALM-10,TR-007,TRK5316245665,Completada,
VENT-0736,2024-08-24,2024-08-25,2024-09-02,CLI-046,SKU-0193,3.0,876.94,2630.82,2.4,420.93,2988.61,Tarjeta de crédito,Presencial,ALM-09,TR-025,TRK2538851607,Completada,
VENT-0737,2025-08-13,2025-08-14,2025-08-24,CLI-006,SKU-0108,7.0,637.14,4459.98,1.0,713.6,5128.98,Transferencia,Teléfono,ALM-06,TR-020,TRK6264311022,Devuelta,
VENT-0738,2025-12-26,2025-12-28,2026-01-02,CLI-078,SKU-0016,1.0,146.51,146.51,0.4,23.44,169.36,Tarjeta de crédito,E-commerce,ALM-03,TR-006,TRK8909982624,Cancelada,Cliente satisfecho
VENT-0739,2025-09-06,2025-09-08,2025-09-07,CLI-090,SKU-0127,5.0,511.3,2556.5,7.4,409.04,2776.36,Stripe,E-commerce,ALM-10,TR-020,TRK1612576201,Completada,Cliente satisfecho
VENT-0740,2026-01-30,2026-01-31,2026-02-01,CLI-100,SKU-0089,47.0,743.04,34922.88,4.3,5587.66,39008.86,Cheque,App Móvil,ALM-08,TR-015,TRK5619103195,En proceso,Urgente
VENT-0741,2024-01-14,2024-01-14,2024-01-24,CLI-038,SKU-0113,47.0,330.35,15526.45,4.9,2484.23,17249.88,Efectivo,Presencial,ALM-04,TR-022,TRK4918891148,Completada,OK
VENT-0742,2024-12-18,2024-12-19,2024-12-29,CLI-064,SKU-0110,27.0,669.2,18068.4,6.8,2890.94,19730.69,Cheque,App Móvil,ALM-07,TR-003,TRK1536963767,Completada,
VENT-0743,2025-11-09,2025-11-09,2025-11-22,CLI-090,SKU-0166,21.0,481.43,10110.03,1.1,1617.6,11616.42,Stripe,Marketplace,ALM-01,TR-005,TRK1567130806,Completada,
VENT-0744,2024-01-25,2024-01-28,2024-02-05,CLI-051,SKU-0123,41.0,537.68,22044.88,18.5,3527.18,21493.76,Mercado Pago,E-commerce,ALM-07,TR-007,TRK2440100985,Completada,
VENT-0745,2024-06-08,2024-06-08,2024-06-22,CLI-026,SKU-0176,32.0,198.48,6351.36,7.1,1016.22,6916.63,Transferencia,E-commerce,ALM-09,TR-024,TRK7496691038,Cancelada,
VENT-0746,2024-11-15,2024-11-16,2024-11-16,CLI-064,SKU-0022,6.0,328.85,1973.1,3.0,315.7,2229.61,Tarjeta de crédito,Web,ALM-04,TR-015,TRK8860555053,Completada,
VENT-0747,2025-03-23,2025-03-25,2025-04-02,CLI-032,SKU-0180,45.0,158.52,7133.4,2.9,1141.34,8067.87,Stripe,App Móvil,ALM-09,TR-013,TRK1896324383,Devuelta,Cliente satisfecho
VENT-0748,2025-05-23,2025-05-26,2025-05-29,CLI-014,SKU-0126,43.0,543.0,23349.0,16.0,3735.84,23349.0,PayPal,Web,ALM-06,TR-007,TRK1598980635,Completada,
VENT-0749,2024-12-27,2024-12-28,2025-01-08,CLI-100,SKU-0071,43.0,796.64,34255.52,16.3,5480.88,34152.75,Cheque,E-commerce,ALM-05,TR-006,TRK7146452895,Completada,Requiere seguimiento
VENT-0750,2024-12-19,2024-12-20,2025-01-01,CLI-009,SKU-0037,32.0,246.46,7886.72,5.6,1261.88,8706.94,Transferencia,E-commerce,ALM-06,TR-022,TRK6979676351,Cancelada,OK
VENT-0751,2025-03-12,2025-03-13,2025-03-15,CLI-053,SKU-0067,34.0,453.03,15403.02,5.9,2464.48,16958.72,Efectivo,Marketplace,ALM-05,TR-023,TRK1516743556,Pendiente,Urgente
VENT-0752,2024-05-12,2024-05-15,2024-05-18,CLI-081,SKU-0036,21.0,104.65,2197.65,8.3,351.62,2366.87,Cheque,Marketplace,ALM-06,TR-004,TRK3886938847,Cancelada,
VENT-0753,2024-08-24,2024-08-26,2024-09-05,CLI-097,SKU-0115,27.0,668.77,18056.79,3.6,2889.09,20295.84,Tarjeta de crédito,Marketplace,ALM-08,TR-019,TRK4339878973,Pendiente,Cliente satisfecho
VENT-0754,2025-11-03,2025-11-05,2025-11-18,CLI-018,SKU-0019,9.0,560.42,5043.78,6.0,807.0,5548.15,Tarjeta de crédito,Teléfono,ALM-03,TR-007,TRK7414223131,Completada,Cliente satisfecho
VENT-0755,2024-05-20,2024-05-22,2024-05-22,CLI-045,SKU-0127,47.0,553.79,26028.13,17.2,4164.5,25715.79,Mercado Pago,Marketplace,ALM-05,TR-023,TRK3815090155,Devuelta,
VENT-0756,2024-10-26,2024-10-29,2024-11-04,CLI-027,SKU-0059,42.0,588.77,24728.34,2.7,3956.53,28017.2,Stripe,Teléfono,ALM-04,TR-007,TRK8315017360,En proceso,
VENT-0757,2024-01-13,2024-01-16,2024-01-17,CLI-092,SKU-0102,32.0,420.16,13445.12,14.6,2151.22,13633.35,Cheque,App Móvil,ALM-04,TR-022,TRK7529295309,Completada,
VENT-0758,2024-01-28,2024-01-28,2024-02-12,CLI-015,SKU-0018,9.0,806.62,7259.58,16.5,1161.53,7223.28,Stripe,App Móvil,ALM-09,TR-010,TRK2152862731,Cancelada,Cliente satisfecho
VENT-0759,2025-03-09,2025-03-12,2025-03-20,CLI-099,SKU-0140,14.0,263.67,3691.38,15.1,590.62,3724.6,PayPal,E-commerce,ALM-01,TR-017,TRK7036454899,Completada,
VENT-0760,2024-10-19,2024-10-22,2024-11-03,CLI-049,SKU-0003,22.0,612.09,13465.98,5.1,2154.56,14933.78,PayPal,Teléfono,ALM-01,TR-018,TRK9527106421,Cancelada,Cliente satisfecho
VENT-0761,2024-09-24,2024-09-26,2024-10-07,CLI-073,SKU-0184,4.0,190.98,763.92,3.8,122.23,857.12,Mercado Pago,Web,ALM-10,TR-007,TRK2607178587,Completada,
VENT-0762,2025-06-27,2025-06-27,2025-07-06,CLI-014,SKU-0085,19.0,413.2,7850.8,9.5,1256.13,8361.1,Tarjeta de crédito,Teléfono,ALM-09,TR-024,TRK5448393478,Pendiente,
VENT-0763,2025-02-19,2025-02-22,2025-03-06,CLI-008,SKU-0073,4.0,317.55,1270.2,1.3,203.23,1456.92,PayPal,Presencial,ALM-02,TR-022,TRK2418081099,Completada,Cliente satisfecho
VENT-0764,2024-12-26,2024-12-26,2024-12-30,CLI-066,SKU-0166,14.0,481.85,6745.9,9.2,1079.34,7204.62,Tarjeta de crédito,Marketplace,ALM-01,TR-004,TRK9255676167,En proceso,Urgente
VENT-0765,2025-07-16,2025-07-18,2025-07-17,CLI-037,SKU-0115,8.0,489.65,3917.2,16.3,626.75,3905.45,Tarjeta de crédito,Marketplace,ALM-01,TR-005,TRK9111377542,Completada,Urgente
VENT-0766,2025-05-10,2025-05-10,2025-05-17,CLI-078,SKU-0135,45.0,547.0,24615.0,14.1,3938.4,25082.69,Tarjeta de crédito,Web,ALM-06,TR-017,TRK9280022678,Cancelada,Urgente
VENT-0767,2025-01-29,2025-02-01,2025-02-04,CLI-015,SKU-0022,37.0,557.03,20610.11,16.5,3297.62,20507.06,PayPal,App Móvil,ALM-09,TR-007,TRK3851839348,Completada,Urgente
VENT-0768,2024-12-06,2024-12-07,2024-12-12,CLI-009,SKU-0122,3.0,675.53,2026.59,17.3,324.25,2000.24,Transferencia,Presencial,ALM-06,TR-021,TRK3315496427,En proceso,Urgente
VENT-0769,2025-01-08,2025-01-09,2025-01-12,CLI-042,SKU-0113,46.0,219.96,10118.16,7.4,1618.91,10988.33,PayPal,App Móvil,ALM-10,TR-025,TRK5995452713,Completada,Urgente
VENT-0770,2025-12-18,2025-12-21,2025-12-24,CLI-052,SKU-0169,10.0,175.41,1754.1,18.1,280.66,1717.27,PayPal,Web,ALM-02,TR-022,TRK8792719652,Cancelada,Urgente
VENT-0771,2026-03-06,2026-03-07,2026-03-07,CLI-071,SKU-0125,39.0,795.21,31013.19,0.1,4962.11,35944.29,Transferencia,Marketplace,ALM-06,TR-007,TRK8841458420,Completada,OK
VENT-0772,2024-08-15,2024-08-17,2024-08-21,CLI-097,SKU-0099,28.0,574.02,16072.56,16.2,2571.61,16040.42,Tarjeta de crédito,App Móvil,ALM-06,TR-024,TRK4049943829,Completada,Requiere seguimiento
